16 7 52 5176 161 9563 348 30 3015 46 177 31 3 19 111 22 58 1364 184 21 50 2 205 2271 14 17 19 352 2 199 245 3 81 154 158 3 34 1 82 62 293 17 19 2 1613 675 14 15 66 49 4 2 205 24 1 45 2174 134 94 46 656 519 245 63 7 59 457 298 7 18 0 323 239 161 189 99 15 101 59 11 944 526 1299 1 225 9 526 1295 68 772 2220 5915 4926 3 61 1363 48 2571 285 10 129 396 	5
840 877 8 3823 7 0 5 51 854 90 2 199 2418 5 1337 15 228 7568 294 136 393 13 2 2085 69 85 15 132 389 11 69 30 18 53 7 1429 4 240 48 0 178 185 0 3823 7 92 1124 931 168 48 7 1541 1 10 1511 2768 5 1835 34 60 2631 4728 1 9514 2 369 400 11 15 61 568 38 244 2259 9 37 0 568 28 33 1 1051 37 41 51 3 479 55 298 7568 294 47 2 285 11 3 22 1560 250 488 233 84 110 58 4524 9803 44 2 199 2008 3823 799 27 49 45 60 1337 7568 294 70 0 3823 568 527 760 37 	5
35 15 224 10 58 763 1 19 4 1573 400 805 1590 2139 7 60 24 4 380 55 5 46 386 61 30 2 166 1159 14 65 431 117 21 17 19 3295 554 5063 400 805 1265 26 58 1642 239 3 66 102 3 19 165 62 70 2 7537 51 392 4 16 206 63 7 241 752 76 3 150 782 1926 37 155 10 54 123 554 158 7 146 12 299 18 4144 10 9885 6761 17 19 2 33 2384 5 5132 2419 63 7 12 6700 168 7 81 50 226 1 300 27 3 150 3331 1 271 451 41 13 366 745 0 176 53 15 23 416 4 154 2 24 4 380 96 1590 2139 32 7 158 9 2274 	4
40 76 1039 13 2 40 113 112 0 914 28 620 0 1999 6 144 1 0 24 6 240 	4
16 6 2 904 152 15 61 21 2499 559 2548 822 15 19 4 920 1218 63 3 115 1 68 2504 2 822 435 3 71 435 1 22 58 2589 10 12 2589 9397 2 53 9 1620 3 2504 2 435 117 1 90 2 6115 5466 389 56 435 37 10 579 2049 140 71 435 0 5012 521 3 22 389 364 84 10 51 3 1259 17 28 4 240 0 1369 17 28 904 904 0 6348 28 832 13 3647 3705 18 3813 0 311 5 0 1946 22 1066 4311 47 55 699 5 8460 1208 3 106 27 4382 54 16 3 19 231 4 2499 84 163 157 149 19 21 2 435 64 47 2 2879 3447 44 2589 85 21 390 16 799 17 23 	1
21 0 88 212 82 165 22 14 2 300 24 4 96 13 0 1476 18 2 578 775 3 22 0 9093 1 2 125 47 0 9079 1576 1384 116 83 14 261 4 1091 204 54 0 1897 28 200 1 17 2609 37 41 4 12 538 10 2 14 36 65 5 58 7022 83 263 316 	3
9 406 378 29 16 7 12 517 3 271 435 1086 1 45 143 41 66 494 267 113 14 36 39 143 41 21 1270 174 57 86 35 15 502 3 81 45 0 95 135 13 3187 9588 18 0 190 14 3 69 128 77 21 2 360 5 0 797 3 45 0 1333 142 463 1082 537 1 36 21 27 4590 138 12 223 11 271 5804 13 37 795 0 715 17 45 17 128 8 163 53 3 974 16 24 120 1111 149 3 535 50 231 263 47 12 4770 135 3 150 128 14 9 37 36 2 1127 196 	3
81 42 9 46 1488 1439 0 1439 23 235 1 61 30 888 806 70 129 100 46 2050 1 1743 23 6990 3 535 513 26 78 1182 249 250 233 8 35 195 9 55 948 0 436 1909 57 7 378 1 113 3 19 513 17 115 4752 0 311 511 1 358 21 273 48 31 145 32 7 2 4041 51 1009 60 703 4 448 762 63 1634 403 294 13 	4
168 3 19 231 42 7 229 15 150 49 474 13 60 708 57 7 260 103 30 116 21 40 2314 	5
240 1878 1 127 42 13 12 359 1 20 186 22 2 11 1130 43 2869 58 1 55 8 6 38 210 1 75 94 5187 469 36 2 781 881 79 55 5 207 223 17 38 224 1246 134 42 1536 167 2 397 9 139 1 625 2720 36 1154 31 9 37 3 34 0 4860 114 36 76 4 30 456 4 45 31 94 31 15 132 1 3 233 186 0 1150 4860 1 0 1598 4860 44 2461 84 753 34 12 8022 358 13 156 756 265 102 16 24 7 255 210 14 3 348 134 42 431 39 899 4 0 419 11 36 2 1662 4364 7462 1 3 468 0 713 255 27 664 3 102 447 54 4102 9 11 183 173 36 33 9 2 	3
3 72 4950 17 19 582 192 2 199 99 33 337 81 861 2097 100 836 280 7 40 25 17 19 300 213 35 15 108 2 1446 9 177 15 271 66 19 4 17 19 169 1181 9 161 189 14 45 32 550 1538 8 501 572 	5
235 206 113 112 	5
12 472 1 3 19 121 4 16 98 18 1706 119 9 551 315 705 4 19 2 205 1 2 969 2 331 835 507 3 109 32 9 0 1063 14 32 6 58 4957 556 1 2 711 5855 556 18 1 0 98 6 335 3 326 12 409 10 1 601 9 12 472 1 0 174 686 214 109 70 1 472 22 21 3441 48 1 0 174 22 39 1197 667 1085 173 3 150 941 15 770 60 78 530 1470 48 105 3 452 12 472 93 6396 1085 56 21 941 37 31 2 115 21 413 37 16 51 3 105 326 12 409 10 348 30 121 4 136 5 0 4614 165 141 	1
3 50 795 4 85 16 16 98 7 1196 9 246 11 102 680 1263 7 2 33 24 9 356 3898 907 6 5321 1 4276 283 603 298 71 476 274 12 4112 5 46 1821 6712 47 904 4 1018 1893 1460 73 706 159 0 868 82 0 230 5 0 24 8 6 1159 4 146 1893 1460 22 2047 43 393 26 0 1765 86 3912 11 3099 62 392 149 3 66 45 8 16 7 0 868 98 3 19 165 1905 112 1 6135 3 4 30 0 8893 6 76 1 113 14 11 788 108 48 9 0 1036 268 5 245 1 29 	1
72 16 24 1185 95 1739 18 2 2841 1174 6 169 72 0 230 75 	5
3 81 211 2 1200 5 5628 304 4 1091 2 399 83 2544 299 92 1533 0 498 5 2 98 6319 6 536 1 209 1 2 1941 4 1183 12 139 296 6 21 1196 4 151 3 97 0 0 1077 1363 911 1567 2807 329 1263 1094 644 144 825 1 959 13 2 2179 6768 4129 13 2 190 5 865 1 0 1219 2262 662 1363 1327 8 894 911 0 1765 293 37 0 773 28 539 731 4 12 6117 17 28 2023 168 311 6 4551 48 70 398 7488 44 2657 250 469 0 3224 1 0 1219 2262 662 1363 6 856 4229 1 6251 2055 21 4 956 2 5608 1783 1314 63 77 148 6 899 4 183 3190 3086 13 2888 1477 14 115 21 493 108 203 1334 4505 0 865 6 2 1271 2418 5 60 724 9544 1054 9836 862 8 6 21 59 3 6 1129 26 38 51 3 102 5 2 539 819 1363 3 1280 872 38 246 773 6803 13 272 92 18 0 761 17 22 71 272 172 3 68 115 21 494 0 2793 4 30 200 3192 56 19 62 116 10 12 995 35 0 773 22 241 8225 539 11 7 16 139 4 37 6 399 83 593 1 31 3 464 32 69 12 276 342 10 423 5 37 3 6 243 123 12 184 6 3 1283 2458 12 3696 31 3 19 42 1 6 893 293 11 8 6 2 88 6319 115 1677 110 2 824 5 367 584 63 6 1628 14 731 1811 0 3132 149 77 1077 1 0 1097 685 967 10 12 995 1550 47 0 678 162 5 0 99 298 23 263 14 863 0 196 215 7 9 0 678 12 29 56 19 62 11 1014 7 278 3 106 0 139 3360 	3
3 109 42 187 444 51 3 6 10 616 3 264 8 6 4629 1409 4 356 29 3 6 2 166 6972 187 444 51 3 109 32 3 109 141 187 397 8 6 66 45 37 474 140 25 14 21 31 357 31 3 1554 21 86 344 20 22 4 160 58 189 9 2 174 0 462 131 87 160 54 579 214 21 1995 9 341 1 591 579 214 15 8643 0 1097 28 267 25 172 11 6 0 3862 	3
33 1081 14 752 4366 9 59 17 19 46 29 349 38 11 257 	2
3 34 0 2845 1153 0 367 584 7 1767 1190 1 437 10 1559 67 36 303 3192 36 949 46 1021 23 25 75 3 846 2 3090 5 46 7963 1119 1021 1 17 23 27 554 447 40 209 172 27 36 2066 4 151 65 83 170 1062 157 14 4349 25 1334 83 11 1167 228 	4
405 231 2360 2196 461 1 3 102 8 73 2341 17 23 140 18 0 188 1070 99 27 0 139 708 28 1098 14 3 22 0 317 3162 201 1 394 128 3 6 516 1198 131 10 285 1 21 801 76 1346 688 1 40 210 343 34 2 2106 7058 0 225 28 2129 3 66 368 94 9 144 595 225 31 17 23 271 5383 34 244 28 69 153 171 84 193 96 9 242 1 51 17 45 0 276 99 121 10 2 125 835 76 928 1 0 384 6 40 113 35 15 354 10 0 178 1 19 62 885 54 8 171 84 2 96 	3
697 3 106 631 26 0 187 299 3 19 251 0 29 26 4758 641 234 4 30 238 163 53 3 19 62 32 3 106 10 72 13 2103 641 8 73 2 1837 1827 142 1 15 61 68 548 7315 1581 383 31 80 17 19 2 353 1613 245 2 80 1 0 438 8 1371 1 300 115 559 128 329 1546 1221 33 24 	4
871 724 5392 1138 205 1 216 138 2073 1 5334 8697 1583 	4
3 221 12 327 42 1009 2 1225 1 8 6 39 260 20 231 4 49 18 1205 296 20 521 26 6857 1 0 1621 605 0 590 1949 87 11 3938 739 6 121 4 2051 26 7587 27 52 189 56 30 595 619 3 6 2 74 6271 13 156 3223 785 14 886 20 1635 4 134 64 0 176 157 4 45 52 276 189 51 20 521 20 28 966 70 2 40 113 5500 120 1636 87 52 1470 1 6221 52 3542 20 28 43 5 196 1784 10 0 3337 1 17 1512 87 190 70 190 463 5 780 87 2 74 657 12 472 243 9 2 467 5 341 11 111 127 27 0 5732 6 300 0 57 6 6868 26 88 0 3542 8294 6 1154 149 20 67 946 579 9 247 100 9 0 189 728 2328 2753 3 69 49 64 141 9 0 266 459 3 56 111 49 32 930 276 239 63 7 4399 	3
27 12 223 1 3 22 4 525 262 78 41 5 0 401 92 16 184 6 110 14 8 6 217 8 88 329 5085 165 303 10 4853 88 1165 82 165 22 88 329 1546 584 82 165 22 3 68 115 305 46 95 757 126 1 8668 1303 14 1213 28 0 88 82 165 22 14 40 25 3 591 2260 54 46 1165 1 329 1546 584 3 66 101 59 3924 862 5 552 108 48 0 1322 2027 14 36 475 277 1 244 1165 56 782 4410 18 46 375 86 290 592 1 1963 14 7719 132 4 85 11 0 329 1546 969 17 171 15 7 235 1 1767 1190 0 7 282 1704 3 61 21 160 4 2884 10 16 963 141 14 149 77 295 47 183 0 67 43 120 1118 16 24 8 7 81 572 1 0 160 7 222 26 309 18 0 611 591 1103 653 2 157 122 5 224 39 9 2 2808 3591 1658 589 4548 	5
169 2137 1 2 33 112 3 81 45 0 2501 60 1556 201 36 1226 	5
77 40 161 11 3 452 2782 17 19 113 57 1 1001 13 12 2632 51 3 243 9 58 6150 3493 6 1275 1 566 3878 59 0 594 6 1 86 293 37 123 3 103 1025 8 91 670 57 26 2 582 239 1 111 231 4 1138 37 158 9 0 1507 5 1407 8 6 153 2 4516 4 154 58 1326 400 652 92 3977 13 1376 1312 57 47 9 352 2 222 53 	5
478 253 4 0 105 6 26 139 13 2 465 5 2431 478 13 12 327 0 57 6 238 63 7 751 2 180 17 104 19 4 308 59 20 479 17 0 174 1 693 0 184 1624 63 3 1628 149 20 22 0 315 351 13 87 16 7 21 954 546 27 45 0 749 1519 17 23 2 1532 519 40 612 1 255 210 320 324 46 740 1 0 161 189 1181 23 89 25 3 146 65 1838 10 12 1347 	4
3 343 689 48 4 315 215 79 6970 0 332 363 42 352 58 169 152 14 0 29 39 111 7 48 4 1312 27 170 215 8 8250 6 42 13 0 628 578 994 3078 2131 1 414 41 13 2 467 5 616 63 6 2 28 599 27 3 97 0 825 812 63 6 27 953 11 3 440 86 151 8 2612 3 243 0 462 4 143 8 64 1 91 173 785 895 62 2204 11 2 180 5762 35 15 23 307 2 180 5 1497 283 15 219 410 853 8 9 0 650 3 22 2 223 126 342 4 1798 7 334 4 1143 48 227 1 5060 7 38 230 1 71 5721 0 657 7 33 0 5046 7 229 93 69 86 143 3576 70 4730 3226 147 1854 5777 1475 37 2 3226 5291 41 11 38 5 46 227 7 21 10 419 458 10 14 7 947 144 1230 3133 	2
12 2208 356 24 70 295 17 108 0 162 133 95 965 330 1 379 82 165 613 144 552 1 0 787 23 267 76 72 16 24 	5
1114 12 258 4 723 2 704 5 248 1 555 48 1416 9 376 8 7 2 33 24 4 1742 13 1584 914 1 2 33 928 20 999 4 49 32 43 119 92 2 811 4 407 1 1742 147 2707 4 0 354 337 40 286 17 19 133 549 1 46 947 1885 374 169 0 5177 23 27 76 1 466 1 40 113 0 24 7 1056 1 1921 17 473 27 164 1359 863 708 8 7 712 10 8432 344 4 0 2832 93 1516 16 24 20 69 153 30 64 	4
33 29 168 18 0 99 7 25 0 455 998 212 7 176 4 1559 	5
361 45 116 83 16 0 568 26 0 1078 557 181 85 8 124 163 53 	5
16 6 193 410 18 52 1800 5364 1 3 67 22 43 202 42 27 3 66 19 75 94 4 49 70 9 1133 14 17 22 2 76 245 1 0 2518 587 0 313 17 22 2 76 199 321 292 11 2 1099 5 87 1 51 0 732 1253 6 643 4 563 0 384 168 48 76 1 406 	4
3 19 62 4 2726 581 13 100 47 224 186 167 3 6 3635 0 105 53 3 109 0 57 6 25 17 28 33 54 1417 41 350 13 422 1 1020 812 1 5061 213 0 478 53 3 127 0 57 6 874 20 28 32 9 110 579 376 79 20 22 4 160 9 168 1 8 6 21 40 335 3 6 21 516 13 0 29 17 482 4 326 1555 737 10 168 728 0 126 1375 3 50 3436 1555 737 1 106 2 4101 26 1386 333 290 84 14 15 788 3461 84 42 0 274 1 487 28 25 14 3 788 128 94 316 9 2 1296 54 16 24 3 69 21 30 64 	2
77 780 247 215 79 3 39 72 4 154 16 164 5 0 2229 1 4277 2816 51 3 253 2 2116 8 50 37 0 5 52 5441 3632 16 188 2116 7 21 355 5 0 3309 2116 27 3 198 456 4 390 12 1618 44 2032 703 14 9 564 3 442 8 6 217 0 569 4 281 8 41 55 4944 10 0 351 234 19 62 1 10 0 624 2116 2778 63 6 300 4 1612 0 767 178 7 241 2 7947 688 5 2 1446 4 0 9637 1 32 23 6475 5 0 341 1 4452 47 2712 236 507 599 0 1006 3376 616 33 2938 775 	4
364 37 495 70 751 11 3 72 379 3 151 449 5 379 51 3 45 735 43 5 0 105 203 4 2697 12 505 7 379 11 173 3 72 2142 9 46 379 77 89 1708 54 12 379 3 66 50 34 8643 2944 1249 565 379 8587 254 10 2 680 680 1263 7 21 379 0 532 828 18 3 903 658 356 433 183 173 2142 7 0 43 24 10 297 3 211 34 3 106 307 0 162 658 433 680 11 3 19 62 456 4 154 10 191 0 67 483 3 106 21 42 65 431 7 0 9322 7 2 166 94 31 3 354 10 0 962 395 296 35 3 106 818 614 0 178 8 7 343 6301 4 410 1 19 26 309 2 680 44 129 3 233 416 38 5 0 379 172 12 6721 73 4 30 0 8 1616 3513 14 7 2397 1 358 493 35 15 1325 2492 31 8 69 108 679 1 990 136 1184 15 319 19 2033 	5
3 231 2142 2253 860 18 2 1676 47 12 3 81 172 91 6 2 2954 652 14 92 345 42 3 101 8 9 607 197 15 45 95 11 7 1172 1 684 1 2 5 210 820 1 3193 1363 8 38 48 10 43 5 0 2441 200 1249 11 429 13 60 184 1 305 193 7800 4 0 268 5 0 29 7 0 419 11 18 12 162 1282 253 71 5155 83 315 3555 648 10 9 139 15 66 45 11 265 5 5864 770 15 23 168 11 2142 2253 7 424 378 113 1 133 	4
1416 42 10 5 307 2 408 3428 7 389 522 12 1585 17 90 158 124 842 23 9919 1478 19 2 2753 538 14 9 994 41 185 23 0 15 56 102 930 197 994 2 397 15 56 102 1955 435 43 9 37 51 3 452 423 1304 17 293 3 61 1575 43 2709 71 3 85 21 132 4 782 41 423 10 0 562 1 160 0 318 4707 4 43 9 37 40 188 1029 71 3168 44 408 570 59 71 5740 875 9 0 3761 71 7 11 7763 2547 1726 71 36 39 389 1009 7920 2479 33 14 6044 38 16 565 1186 3 19 4 234 57 29 1 216 70 0 571 695 	3
3 224 10 492 363 1 16 24 56 19 3077 136 5053 3625 0 269 111 1972 2022 1 6 10 929 4 87 0 29 544 28 27 188 3 6 40 434 11 17 1599 27 6 3494 1 3245 4 281 10 18 87 1 4832 7333 0 98 9425 136 2319 5957 12 1430 3579 1 483 3 106 7559 4 1091 16 299 7 0 688 509 1 898 8 6 39 59 20 22 97 14 0 6865 6 1215 65 83 129 1735 1 0 135 6 39 1704 279 3345 745 213 28 210 35 165 3 49 64 8 69 30 9 46 114 67 	2
231 1058 1161 1276 145 2 811 1 3 264 8 6 7658 22 0 1055 539 95 13 1300 543 1 2243 168 6 40 8173 14 1058 1161 39 104 108 218 5 58 2210 18 37 35 3 6 7150 13 205 283 8 56 19 696 110 116 98 663 1 99 28 40 724 1 2023 28 1457 296 12 936 258 9604 97 1185 2385 396 408 1185 388 27 11 6 2 286 99 982 138 3 61 548 1185 4 0 532 5 936 203 6218 73 1185 734 2 180 34 388 	3
72 46 130 1 230 46 1982 135 7 50 25 75 17 22 2 33 459 365 0 758 185 20 90 170 660 404 279 1920 130 1 2 736 5 216 9 1193 	5
0 5535 2590 289 0 950 2715 31 77 871 1434 16 3781 150 30 6515 4 0 29 17 503 26 16 1136 7 2 699 5 2956 9 6734 1 1347 13 11 183 173 16 5 2 933 2368 2839 4 0 1522 402 27 3 211 4408 4 7187 625 145 17 1203 1758 58 647 137 4 0 545 178 417 1 2 188 465 5 223 302 4 1251 10 4 281 8 41 31 20 3422 2114 933 3 2211 4 19 478 5517 12 1200 6 65 18 16 529 31 20 2086 20 28 966 70 2 838 3984 547 5500 120 7799 87 4 448 0 197 1348 591 20 28 573 2068 0 64 614 2 465 5 6225 2981 1 46 20 97 3898 29 521 10 2 2628 2675 8 319 19 62 14 3 6 75 735 4 368 3 97 0 212 943 35 3105 165 6893 2307 46 1053 10 0 801 29 3203 5 1015 800 8 391 232 158 34 59 17 503 26 0 5535 3 22 3435 29 2269 12 67 6 0 404 15 435 36 1 0 1036 237 652 642 0 13 207 9557 4042 6018 48 207 634 20 946 1 7105 41 0 64 25 424 213 179 15 319 30 8399 	1
22 139 42 13 12 472 461 36 0 478 53 82 62 1 156 105 92 12 105 253 8 175 12 287 623 6721 336 5 38 53 17 19 55 287 1451 29 1 0 88 182 7 11 36 352 2 4410 1192 730 47 0 356 1337 11 15 146 38 110 191 0 99 7 4250 1 3 102 3 2167 69 132 4 96 168 707 1561 301 4360 1 3070 0 624 3 22 461 6 46 9013 2804 641 63 7 13 662 630 6982 690 8526 254 644 1 133 383 1065 13 2 50 76 1023 142 475 133 0 472 22 13 58 86 3073 142 1 832 274 18 0 190 412 2 766 166 18 0 4366 190 36 153 217 392 64 4 279 314 511 767 511 68 667 7589 2114 2576 2 279 114 1 2 40 1698 292 432 178 13 341 2250 1532 2045 540 0 57 6 68 33 1 186 167 82 62 0 2299 19 62 40 466 0 105 393 293 37 11 35 3 90 0 279 853 5 4360 4 96 8 2 33 639 63 1877 37 4 232 186 4452 5 0 519 17 68 19 203 82 21 602 5 145 34 1 35 12 1437 104 354 110 2750 3075 1309 294 250 143 385 42 10 58 4574 3099 475 72 0 24 15 69 785 17 19 1461 2355 13 144 865 1 209 510 3649 831 4671 78 203 9 445 20 22 0 3224 807 	5
3 66 101 59 8 7 54 545 1407 14 123 61 15 21 72 84 8 7 4878 2 3280 206 1 17 319 44 319 21 19 38 1332 5 78 1725 386 34 5958 3535 1064 2724 5953 5759 1688 71 784 10 2004 7380 1 27 3 56 128 11 36 21 4502 0 1725 245 5 204 4774 2867 1 11 332 545 1407 33 36 0 5005 928 11 15 45 47 84 18 43 569 4 533 48 366 4514 5 5759 5041 3 22 4 49 13 0 498 4 207 5011 159 0 433 10 485 5 1655 31 94 31 3 115 1 1756 1713 8 47 0 5011 91 2075 10 580 5 5041 9 275 1122 18 0 112 164 5 6135 23 355 5 0 327 19 68 1051 37 1755 1 224 18 580 5 78 1204 3500 32 7 71 2024 10 183 58 4512 26 545 1407 86 172 8 7 4878 7659 2855 195 10 0 678 9 3280 695 85 681 2 2184 1 281 8 41 3 2182 11 15 69 497 615 8118 39 4 4598 155 55 65 0 67 6805 11 134 4 505 68 108 0 152 65 729 2004 3496 23 21 81 3921 1 2298 5 0 206 19 62 8114 94 116 138 83 10 0 551 14 12 152 319 30 6799 149 3 2855 1181 	4
31 12 326 2 420 24 10 1380 11 3 241 734 34 12 2431 420 98 10 5 12 1 3 97 0 5585 743 13 288 329 743 13 95 3110 807 328 95 1 247 420 970 2583 0 743 6 0 124 2448 21 3053 159 1 75 1002 1 0 88 355 6 11 8 6 39 59 7 33 54 16 24 7 11 0 1648 66 5105 0 284 1 15 61 232 164 226 499 13 262 74 24 914 607 2366 100 5427 36 2 3307 676 1 5116 206 11 332 210 1 40 582 585 740 20 3944 123 20 468 20 587 16 24 48 3728 79 36 43 5 0 88 872 636 10 0 191 178 	4
252 141 0 130 6 1293 17 28 267 335 187 53 3 109 1 12 2462 1 3 22 4 160 2 147 4 146 2 269 14 17 1781 9 0 160 428 87 129 275 2493 1 28 4603 11 20 479 52 29 4 49 5712 414 10 34 686 214 40 286 	4
72 16 24 4125 10 0 190 5 0 1665 0 526 4001 7 59 15 56 494 47 46 6750 3541 1 113 3269 1858 57 2 536 518 178 1 58 230 4 493 15 1742 147 186 0 98 1 29 6 25 8 6 21 197 371 9 244 192 8 219 30 66 45 37 474 8 6 40 25 39 21 33 0 1876 114 7 188 14 501 3993 1 7 2 1192 47 5578 51 15 228 55 300 7074 4 789 13 304 934 42 581 1 964 223 9 1368 18 46 3910 3 61 413 15 0 1029 4250 4902 47 235 4 593 10 509 55 13 5495 2782 1 3910 147 625 22 1483 48 1731 0 3194 0 357 1005 5 3961 599 0 6411 548 4 2 1837 6169 3 488 974 16 1155 35 15 23 10 0 971 4 1742 36 21 614 94 27 15 348 30 4464 4 85 263 1 208 12 709 5 2 2524 	4
16 7 0 88 1771 10 0 395 1 43 5 12 194 249 4 3261 0 1194 1681 341 1588 467 1 164 78 2615 108 16 0 277 7130 1771 9 52 628 0 287 1011 7 89 1116 1 73 536 1855 5 0 876 406 639 8 425 11 0 2728 355 5 0 933 7 6355 79 5 0 1219 27 3 81 407 18 0 957 355 5 0 933 	5
16 229 598 1 721 332 37 468 20 940 10 5133 20 28 42 461 9 2 9306 2974 2472 1 0 338 178 7 137 1 536 13 449 5 226 3006 20 480 6164 4971 4377 2 13 341 9 0 74 351 2 5862 598 572 13 1639 351 2472 8818 4347 1362 1959 3450 9432 7803 1 2 1279 5037 32 7 86 2 28 26 0 465 8419 470 0 1695 5 63 3 19 111 513 145 8 6 2 235 1235 2824 5 54 2 1492 470 5774 13 1454 830 1 2 8042 114 47 63 4 503 18 0 292 2824 1 1178 8042 370 642 18 63 4 85 3700 224 32 28 68 6348 10 0 721 4 1392 48 3236 16 2824 5 5774 28 8818 13 2472 370 9 60 465 59 2 353 634 48 33 508 5133 	5
260 3 1922 2 299 5 16 24 79 3 34 11 36 21 335 14 3 132 0 24 4 4496 79 3 305 8 27 94 3 795 621 9255 84 47 1050 112 4 3987 44 3513 568 780 15 520 147 195 39 416 4 1458 41 63 43 5 60 223 13 58 5930 2016 10 8553 15 61 4730 4 493 15 1458 41 123 4 45 18 2 1170 290 304 8 4002 60 4456 41 5 36 79 0 112 7 21 121 493 15 290 930 9 2 951 8844 44 79 15 66 273 34 15 28 637 5635 18 2 1170 16 1088 7 168 14 3 109 10 79 5 0 33 257 1 2 1676 5 2 258 28 186 1090 4 3156 0 3917 2733 9 0 7309 9990 3156 27 20 479 2 518 31 615 15 451 10 0 393 26 0 423 1304 1944 15 34 195 58 237 2407 1 7138 5708 34 91 7 60 88 114 2407 229 1435 0 24 73 111 62 1401 755 86 26 1820 376 124 92 224 82 111 696 365 0 550 496 44 139 3752 18 0 1931 1 17 19 580 5 84 71 432 10 0 518 1 86 51 32 7 2 341 5202 1100 43 3542 7 310 314 4 899 7681 200 3090 3697 1 55 451 10 3090 146 77 21 2 1088 44 316 3 56 101 59 11 182 7 57 1 86 1088 3594 667 71 65 1009 11 1752 11 15 150 224 41 461 79 15 310 60 224 41 1265 26 19 55 4 281 41 0 4454 5489 237 851 655 156 341 2370 6 76 1 452 37 1 243 35 3 6 260 51 3 364 41 2 4828 34 31 12 3354 302 17 259 4 47 0 5595 5 12 1647 804 4 85 2 921 5 0 13 2 258 102 195 200 386 1 18 60 118 4 2 1088 1 117 3685 10 2 518 4 85 2 1531 3156 290 8915 79 15 102 195 38 11 138 22 8 21 62 9 3827 341 5202 3 391 140 30 26 0 295 418 5 0 518 416 4 2602 12 118 64 4 0 4163 1365 11 0 341 18 12 877 0 4681 11 28 121 495 136 977 35 3 440 108 8 4 0 200 3090 4 45 12 64 4 410 48 760 15 4524 341 5202 851 15 1016 2 1268 5 2024 175 6282 347 785 3 69 41 3156 3827 176 6086 24 7 10 0 6046 5 58 763 933 176 4 0 4454 8735 18 991 9344 991 15 61 598 18 0 433 2084 5 0 9950 44 390 0 2112 0 1088 32 7 2 2709 2339 234 3 535 281 8 41 402 31 3 79 32 7 2 275 1088 26 12 508 396 3 34 16 24 27 94 3 106 930 9 2 1088 3129 86 172 3 19 2517 4 224 41 2906 9 275 10 12 375 275 951 463 3 45 10 12 538 134 2985 1 436 4 2 1088 3 448 9 79 16 759 7 217 8 3 480 71 1019 351 1044 155 0 3014 425 4 30 550 6578 1 48 1019 1933 4797 1 55 120 23 39 416 4 502 863 71 3513 100 15 63 15 319 30 220 9 1 71 1050 1088 2833 26 15 10 60 18 0 1917 19 0 1 200 1783 3572 18 7 3100 14 1175 4 262 207 375 	5
109 32 9 139 896 2 1360 135 1 2 5267 544 135 6 2 166 1089 18 142 14 3 377 8 5267 632 22 55 2267 816 63 131 84 89 25 212 6 2978 97 644 1317 11 28 39 21 25 26 38 394 30 801 63 1402 212 265 5 372 3329 744 231 4 548 1645 1 8 198 904 14 9 58 1481 212 26 603 687 39 2 166 116 2516 22 209 510 225 63 28 94 86 172 0 24 6 1506 6 40 626 21 4746 14 17 228 4 1290 100 11 49 9 2 6679 139 271 66 19 376 4 10 38 8 198 2 904 152 3 50 34 0 1842 72 0 1056 273 5 2474 1 5515 5749 14 250 256 30 65 2100 10 392 42 9 633 1 213 13 2 331 707 83 2 6060 184 9 2 184 32 23 39 94 116 991 191 1034 	2
1286 1 3 28 42 1276 9 2 1969 1 5330 3597 5 207 1814 91 22 62 145 4 0 43 10 7813 1 22 62 220 808 4 0 137 270 181 9 183 314 67 196 994 0 57 109 255 5256 1 0 112 1 1396 20 1114 28 38 33 20 414 41 13 213 2 3243 1 3900 312 1 2 9806 186 28 1127 1 40 25 0 216 532 7 1553 9 246 120 903 0 6715 133 74 521 26 0 174 1 20 1734 122 4 0 135 114 295 116 1 7125 83 3684 8 22 2 571 5 1886 728 2067 5 5017 1 144 1278 1367 790 1935 4320 1219 2262 879 1415 2859 1263 1048 2243 1328 7086 1 968 1 95 660 39 4 409 54 2 1673 5 0 127 2 5 254 0 288 6 0 88 1 127 10 2 571 5 2786 1 8648 20 377 0 1490 1059 0 0 1149 3930 595 10 0 323 2338 1740 1 0 630 288 88 0 317 843 28 50 80 403 1 1172 1 0 690 6 255 684 0 95 6 2 1861 565 1 0 992 6 75 9 52 2235 1 20 271 34 992 190 333 28 458 4 52 174 10 4210 3295 544 32 28 8423 5 4378 63 3 50 377 14 1286 115 21 368 9 1 4826 630 1300 543 1 439 301 2537 445 708 28 89 724 2 1461 2355 2 3302 170 1257 5 1705 1 170 1257 5 367 584 1286 259 59 91 22 324 26 0 7813 145 0 2596 282 1065 13 1461 1311 7170 9806 8 6 65 3055 83 1 0 2596 232 6 89 3575 13 0 7170 183 0 287 7 2 606 7385 1478 318 57 9 196 51 0 318 180 3236 0 24 7 235 21 27 235 296 11 0 164 8194 120 1357 2684 109 9009 0 1369 23 76 0 177 63 7 38 15 368 4 151 7 1062 486 77 148 80 30 64 9 257 1990 	4
